carroId,estrellas,creadoEn
86147,4,2023-12-30 13:54:57
13350,3,2024-08-14 15:11:03
112699,4,2024-02-04 12:05:55
104950,5,2024-01-05 03:07:14
22902,2,2024-07-22 06:19:25
95149,1,2025-05-15 13:08:39
108799,5,2024-11-18 10:14:16
34817,5,2025-02-28 06:26:36
112538,1,2024-06-25 21:15:05
63816,4,2024-03-03 01:14:18
90956,2,2024-05-14 19:27:35
39120,1,2024-12-21 02:20:19
45322,2,2024-12-02 01:02:44
47179,5,2025-07-30 08:30:06
60793,4,2024-04-30 05:57:40
16383,1,2024-10-02 13:08:31
87031,1,2024-11-29 03:36:43
14391,1,2023-11-24 05:38:04
43651,3,2024-07-10 09:34:49
60601,4,2025-03-18 16:04:29
112566,2,2024-03-16 08:27:50
100467,3,2024-08-03 03:29:57
80552,3,2025-03-17 20:30:33
31509,1,2024-07-12 10:07:37
107302,3,2025-04-28 11:39:30
90995,5,2025-03-08 13:12:26
63407,2,2024-10-12 08:59:34
22669,3,2025-03-03 05:27:01
47879,4,2024-02-16 19:18:03
65600,3,2025-02-21 12:13:46
52598,3,2024-02-22 16:36:55
13614,2,2024-12-29 13:02:42
44907,3,2024-06-20 02:50:39
84956,4,2024-08-05 02:24:52
40504,1,2025-05-30 02:20:46
51578,5,2024-08-30 03:44:13
43097,3,2025-08-02 01:47:17
61289,2,2025-05-01 22:44:29
81209,3,2025-09-15 07:50:48
19877,2,2024-02-21 16:28:58
112815,2,2024-08-27 05:08:21
70308,3,2025-01-26 06:22:22
48875,3,2024-11-15 23:00:37
72442,1,2024-01-02 04:38:10
109313,5,2023-11-27 22:02:07
102991,3,2024-10-26 10:02:34
63699,5,2024-08-27 13:21:35
39507,4,2024-10-03 01:21:19
47465,5,2024-05-23 07:43:16
12809,4,2024-04-24 20:26:37
52751,1,2024-07-24 12:43:16
20367,5,2025-05-01 18:24:12
101373,3,2024-05-13 11:30:26
82323,1,2025-10-21 02:15:16
101803,2,2025-09-21 08:48:22
53811,2,2025-10-15 04:43:42
31240,2,2024-07-13 22:00:49
97212,3,2025-03-20 12:07:15
58202,1,2025-10-25 10:29:34
39399,1,2025-10-14 15:25:00
60951,1,2024-11-18 00:40:58
32981,4,2025-07-17 07:01:50
105758,5,2024-06-19 01:23:03
58274,1,2025-01-18 05:46:18
33356,4,2024-08-04 20:04:41
87745,5,2025-02-04 12:03:28
64113,2,2025-07-22 17:44:29
38122,1,2024-07-28 07:19:12
72873,3,2025-05-09 13:42:26
93539,3,2024-04-13 03:21:55
74961,3,2025-10-14 15:42:43
5471,5,2024-02-20 21:49:44
93438,2,2024-07-21 03:17:54
65447,3,2025-07-13 05:53:24
48872,4,2025-03-19 13:56:36
4861,1,2025-01-31 15:52:46
60488,1,2025-10-22 01:16:18
25030,5,2024-05-09 23:24:14
108088,4,2025-05-17 03:55:58
13209,1,2025-02-16 15:08:32
10202,4,2025-03-01 11:42:01
45605,5,2024-05-16 06:14:04
88842,1,2025-08-06 21:19:12
86384,1,2025-08-11 19:24:53
99350,1,2024-05-25 15:26:39
57453,1,2024-11-27 15:50:24
50230,4,2025-01-24 16:32:14
75076,3,2024-11-13 00:43:23
75318,1,2025-10-05 21:05:16
64079,5,2023-11-29 05:29:34
56686,5,2024-07-14 15:13:11
23344,5,2024-12-15 00:53:40
40974,3,2025-09-28 05:51:50
89117,1,2024-01-27 09:41:27
52150,2,2024-09-07 12:51:07
14398,3,2025-06-18 20:29:58
75800,2,2024-03-08 09:26:50
87109,5,2025-03-12 12:46:41
101011,5,2024-07-20 23:59:01
55604,4,2024-01-16 07:35:09
52666,2,2024-12-29 05:34:01
46261,2,2024-11-29 11:41:41
103624,4,2024-11-07 13:03:14
63807,2,2025-02-24 05:10:30
48237,3,2025-10-13 13:08:34
92174,5,2025-10-06 03:40:40
77903,4,2025-06-01 11:34:35
5961,4,2024-06-07 18:38:13
7576,4,2024-01-05 03:28:54
16789,2,2024-10-28 06:54:26
69990,5,2024-09-11 18:07:58
28102,3,2025-07-10 00:18:24
102117,1,2024-04-12 05:04:09
28002,2,2025-07-20 18:27:31
104969,3,2025-07-04 04:43:44
107515,1,2024-06-15 16:50:07
98735,2,2025-05-20 02:49:15
80229,1,2024-03-04 07:10:05
9754,3,2024-08-22 17:17:51
24847,1,2025-09-02 15:31:52
79116,4,2025-07-10 06:23:05
112365,3,2023-12-30 00:08:13
21623,4,2024-11-16 03:11:02
83264,3,2024-05-23 16:35:24
80542,2,2024-05-05 15:08:09
56652,4,2025-03-19 21:10:40
111551,2,2023-11-16 12:49:02
41111,4,2024-07-25 07:37:09
93359,5,2024-08-16 19:22:05
54270,4,2025-08-15 19:58:23
100746,1,2025-03-10 05:42:09
91031,3,2024-11-22 23:20:35
68179,1,2025-01-23 14:03:51
25693,1,2024-03-06 15:46:44
87058,1,2025-07-14 20:50:05
59806,2,2024-06-13 00:28:14
105460,3,2024-07-19 17:47:54
101474,4,2024-11-24 15:19:16
110557,3,2024-07-15 04:25:20
73495,2,2025-02-25 21:39:00
51097,1,2025-09-30 04:11:38
67328,2,2025-01-03 17:26:50
111386,3,2024-04-17 13:15:31
23787,4,2025-08-15 06:55:04
31102,4,2025-08-04 20:58:38
106140,5,2025-03-29 19:15:38
34658,1,2024-04-08 08:06:40
18546,5,2025-10-31 15:05:16
113245,5,2025-02-20 07:44:01
51163,4,2025-02-26 03:26:10
76451,1,2024-02-15 15:37:09
11595,2,2024-06-30 18:38:57
88110,2,2025-06-05 19:50:21
25707,2,2023-12-31 04:52:34
9904,3,2025-06-07 10:31:09
82133,2,2025-10-01 09:14:27
42241,2,2024-04-13 13:54:12
105527,4,2024-12-24 18:41:21
10828,1,2025-07-26 15:30:59
76754,4,2024-12-09 17:33:05
103510,5,2024-06-20 13:16:02
74398,2,2024-05-24 23:10:40
110481,3,2025-07-20 07:47:27
106170,5,2024-09-01 05:12:54
113397,3,2024-10-07 17:01:51
51684,3,2025-05-11 08:53:27
59180,3,2025-08-10 23:27:36
82468,3,2025-09-06 11:24:00
49486,3,2023-11-22 15:21:11
91760,2,2024-07-02 18:19:24
23707,3,2024-06-03 21:04:04
89974,3,2024-04-20 19:12:40
36722,3,2024-03-05 01:22:00
10016,1,2024-07-01 03:40:05
68259,1,2023-12-03 19:13:24
104503,5,2023-12-06 13:10:04
87259,3,2025-04-03 07:15:26
11185,2,2025-03-28 08:42:45
50076,4,2025-06-28 07:34:32
24587,5,2024-10-06 11:47:58
2398,3,2024-01-14 07:09:20
18925,1,2024-08-26 11:41:35
27011,5,2024-11-09 07:00:04
108204,5,2025-07-08 17:48:12
13143,5,2025-10-20 19:55:32
28363,4,2024-03-07 19:38:21
109773,4,2024-10-26 02:42:53
67239,3,2025-03-14 07:20:02
102279,1,2024-09-05 21:15:35
70394,3,2025-01-18 10:46:44
112979,4,2024-03-15 02:11:27
10522,3,2025-02-17 09:58:31
50070,2,2024-10-24 03:15:26
21734,1,2025-06-25 06:38:58
9765,3,2024-07-15 02:54:26
86754,5,2024-02-05 20:24:39
31960,2,2025-11-10 21:02:18
31842,3,2024-06-13 15:16:51
34992,1,2024-11-02 07:17:56
12773,1,2024-06-15 11:58:18
24194,4,2024-04-15 18:48:01
22150,5,2025-05-15 18:13:35
27140,4,2025-02-27 06:40:20
1497,2,2024-10-31 06:38:59
213,5,2024-06-22 08:15:50
63136,4,2024-03-19 16:35:51
38153,4,2025-02-11 16:41:13
63296,1,2024-02-21 23:58:47
95986,5,2024-07-21 21:23:54
1386,4,2023-11-27 07:59:16
86692,4,2024-02-18 09:50:35
57081,1,2023-12-24 21:08:44
71233,2,2025-09-18 03:42:15
101644,4,2024-07-24 19:00:40
49443,2,2025-01-16 08:38:52
97054,5,2024-11-18 17:43:04
48913,1,2024-08-26 15:14:29
63332,4,2024-03-03 06:21:56
85749,4,2024-07-16 00:56:10
90315,1,2025-08-21 05:51:28
83429,4,2025-05-26 19:01:04
24320,1,2024-08-31 10:56:57
65404,2,2025-01-14 11:00:50
5479,3,2023-12-03 22:36:28
71513,5,2025-03-16 15:16:00
110829,5,2024-10-16 11:05:13
51741,5,2025-03-30 04:20:03
6466,3,2024-07-22 17:32:26
13498,5,2024-09-16 09:15:29
51110,5,2024-03-31 10:01:56
29147,1,2024-07-24 20:21:41
29647,2,2025-03-04 08:34:44
50741,3,2025-08-24 13:26:14
85766,3,2025-06-26 21:14:09
104314,4,2023-12-10 23:39:40
33647,5,2025-03-28 01:51:56
56283,4,2024-06-20 21:42:20
39127,1,2024-07-22 19:57:46
77179,5,2025-01-26 11:45:50
10921,4,2025-06-23 17:55:20
4851,3,2025-01-28 18:03:41
94100,2,2023-12-14 18:01:29
79853,1,2025-09-30 05:03:13
50713,3,2024-12-15 14:50:11
104345,5,2023-12-27 13:11:30
4351,5,2025-05-28 13:26:05
94283,4,2025-05-24 06:47:14
84565,1,2025-05-21 11:33:52
30077,3,2024-02-24 14:04:32
17130,3,2024-12-03 22:37:27
106739,1,2024-01-02 18:40:17
92428,5,2025-11-03 03:28:40
59065,1,2024-01-05 21:32:57
16173,5,2024-03-01 20:02:21
9064,3,2024-03-10 21:22:09
73224,5,2024-02-01 14:02:21
13087,2,2024-12-24 05:14:15
52050,5,2024-03-20 01:33:26
18639,5,2025-11-13 09:03:36
51284,4,2025-05-21 15:06:01
1413,4,2024-05-14 16:52:19
36343,2,2024-01-24 12:17:04
15449,3,2025-06-22 07:46:30
32323,1,2024-08-20 00:41:43
78429,2,2024-08-17 12:22:26
83574,4,2024-08-02 19:37:26
95503,2,2024-01-16 04:48:33
102362,3,2024-09-29 16:06:05
22528,4,2024-08-07 00:34:04
104319,1,2025-06-19 08:46:21
18429,2,2024-01-07 04:54:05
14822,4,2024-11-30 15:56:26
74893,1,2024-09-20 06:52:42
72143,5,2025-01-10 13:30:49
59703,3,2024-01-01 10:28:10
103897,3,2024-12-25 16:37:58
67424,1,2024-10-02 13:16:55
18556,5,2025-03-26 16:16:08
30397,2,2025-07-19 13:30:39
101280,3,2024-09-16 17:41:34
71466,2,2025-05-06 15:56:02
99092,5,2024-03-13 13:00:44
108470,3,2025-01-12 21:10:45
25183,5,2025-08-14 06:51:41
83726,1,2024-01-22 15:48:43
559,4,2025-08-07 16:44:57
47460,4,2024-04-23 03:24:22
31368,3,2024-10-27 12:30:45
111580,1,2024-03-16 17:00:10
62917,3,2024-02-11 16:18:03
44312,3,2025-06-28 14:51:14
49465,5,2025-10-22 02:04:58
28531,3,2025-09-18 20:59:29
16007,1,2024-06-03 16:43:15
114830,2,2024-05-08 18:52:21
96260,1,2024-05-18 00:07:51
39880,1,2023-12-28 01:24:06
105881,1,2025-03-28 23:04:19
19732,5,2025-04-28 01:40:24
32053,2,2025-01-20 07:53:42
11375,5,2023-12-02 23:29:29
43309,3,2023-12-24 22:15:25
67270,5,2025-03-27 12:28:24
92607,4,2025-08-29 20:34:07
74222,5,2025-05-08 18:17:14
1565,2,2024-05-07 07:53:46
44417,5,2024-11-19 23:23:23
59480,1,2023-12-17 02:11:53
64590,4,2023-12-16 22:06:59
10676,4,2024-05-02 06:22:25
91654,1,2025-06-25 07:52:59
25199,1,2024-05-12 21:06:11
45273,4,2024-03-11 17:08:39
65578,4,2025-09-20 06:52:58
7469,5,2024-02-29 02:18:50
39776,1,2024-12-06 23:27:39
16983,3,2024-07-19 07:02:55
91574,4,2024-07-22 00:07:48
631,3,2024-09-10 03:53:44
12219,4,2025-06-23 08:04:27
33210,5,2025-03-20 20:40:49
106058,2,2025-04-17 18:30:32
99716,5,2024-09-16 14:18:41
77411,3,2023-11-29 02:51:14
27373,2,2024-12-14 11:35:36
58749,4,2025-06-30 18:32:20
73219,3,2024-06-26 03:10:15
15114,5,2024-11-30 11:40:56
59448,4,2023-12-02 10:13:03
59967,4,2025-04-17 06:56:02
113466,4,2025-05-22 07:39:39
112422,1,2025-05-08 15:14:53
1231,4,2024-10-01 10:55:09
36676,2,2025-01-14 09:13:25
40654,3,2024-01-05 22:47:45
85991,5,2023-12-15 07:58:44
104732,4,2024-04-17 14:29:25
88647,2,2025-02-14 04:07:18
110463,1,2023-12-12 03:05:38
83762,4,2024-04-24 08:53:51
99655,2,2024-05-10 10:12:10
5847,2,2025-02-08 18:56:48
29596,2,2024-11-29 21:28:25
34629,5,2023-11-19 17:13:51
103711,4,2024-08-11 12:50:41
98097,4,2025-05-12 06:51:09
43691,4,2024-01-15 18:54:19
34607,3,2025-02-07 21:23:52
15246,1,2025-09-28 22:59:29
39610,5,2024-08-26 02:07:20
36819,5,2024-12-13 15:07:10
112563,1,2025-10-12 02:37:37
76894,3,2025-08-19 02:15:53
91870,4,2024-03-20 16:25:22
95075,2,2024-09-17 15:54:02
110586,1,2024-04-27 10:22:36
70963,1,2024-03-11 10:09:21
45147,4,2025-01-03 15:57:09
2561,3,2023-11-19 20:54:50
110773,3,2025-10-25 00:28:40
21260,4,2025-03-15 16:42:01
6746,4,2025-06-14 05:47:57
77903,5,2025-03-11 21:34:57
47171,5,2024-06-19 17:53:49
94126,3,2024-06-07 11:54:53
105218,4,2025-01-19 05:23:23
54206,1,2024-08-30 21:22:10
13787,1,2024-12-14 23:23:15
6715,4,2024-09-10 20:34:14
75515,4,2024-03-17 07:58:09
51408,3,2025-08-23 14:07:03
115490,4,2024-04-18 17:44:05
47456,3,2025-06-21 22:40:34
88292,3,2025-02-28 02:43:52
54832,3,2024-05-31 05:16:24
60469,2,2024-07-30 23:10:02
67075,5,2024-04-14 05:21:49
103580,4,2024-07-25 04:42:20
19884,2,2025-10-11 14:29:40
50778,5,2024-06-03 09:01:29
27537,3,2024-09-14 03:06:01
66442,3,2024-02-14 17:20:50
35175,1,2025-04-02 09:24:12
99381,2,2024-06-22 19:48:07
76018,1,2024-10-29 23:15:47
79804,5,2023-12-06 13:05:52
33794,4,2024-10-25 05:25:58
69262,3,2025-02-24 19:29:35
97209,4,2025-04-03 03:02:16
1496,4,2025-04-19 00:01:30
49671,5,2024-12-15 16:38:23
95541,5,2025-07-04 06:03:07
23855,4,2024-09-24 06:31:34
8871,2,2024-04-21 01:44:10
68080,2,2024-04-05 17:25:12
53709,5,2024-02-09 16:39:36
62438,1,2023-12-16 12:30:05
81894,4,2024-09-10 02:31:51
115757,4,2025-07-31 03:23:59
59798,4,2024-02-05 01:29:07
78138,3,2025-06-13 02:56:47
61393,1,2025-11-07 21:50:20
99205,2,2025-09-23 04:48:36
74646,5,2024-04-21 20:14:58
108189,4,2024-04-17 14:49:48
18916,4,2025-06-26 06:50:26
29206,4,2025-01-30 01:19:46
61399,5,2025-06-07 14:23:24
24083,4,2025-06-16 14:04:48
9144,1,2024-07-03 02:23:27
7232,4,2025-08-22 02:50:09
99522,2,2025-05-02 21:46:10
46871,1,2025-04-20 20:01:05
17042,5,2024-04-28 15:32:00
78260,4,2025-10-02 20:17:42
22596,2,2025-02-16 23:02:05
86598,1,2025-08-10 09:55:19
53329,5,2024-07-06 19:08:20
85611,2,2024-08-20 12:16:44
37673,2,2024-11-08 09:22:57
21492,2,2023-12-26 09:23:08
25244,2,2025-03-31 08:19:45
6801,2,2025-03-14 11:34:47
28269,5,2024-05-10 15:52:15
77253,2,2025-01-27 10:41:14
33061,3,2025-10-05 14:33:11
49688,1,2025-10-01 01:56:49
103219,4,2025-08-30 09:02:21
106745,1,2024-05-28 03:43:16
109383,4,2024-04-30 13:27:32
74187,3,2024-12-15 03:29:03
92763,2,2023-12-02 15:47:55
89136,1,2024-07-11 20:53:06
52276,5,2023-11-23 18:18:52
45062,2,2024-04-30 06:19:42
25000,3,2025-08-19 12:31:38
57364,5,2024-04-02 16:28:42
115338,4,2025-09-12 10:08:12
42352,2,2024-07-30 12:50:42
78485,3,2024-04-22 10:35:39
11842,2,2024-12-06 04:59:03
66303,3,2025-05-26 08:35:40
31778,4,2024-09-10 23:24:10
93770,1,2025-05-26 09:06:04
4327,4,2024-07-25 10:18:40
112917,3,2024-11-03 19:29:01
33268,5,2024-09-12 16:05:27
108532,5,2025-02-23 14:30:29
44084,3,2025-06-21 16:50:41
69693,4,2024-03-21 12:31:12
102220,3,2025-10-29 09:12:37
32167,1,2024-11-30 01:31:21
15264,5,2024-11-21 03:01:21
82805,5,2025-01-22 18:31:39
102670,1,2025-02-19 15:56:52
33545,2,2024-06-22 19:04:13
47463,3,2025-07-23 15:50:03
40766,2,2025-04-15 06:08:07
69391,1,2025-09-10 02:13:54
42466,2,2025-11-11 14:13:46
58205,4,2024-05-25 04:37:14
99633,3,2024-01-13 11:51:06
17304,3,2025-03-06 21:52:35
43650,1,2024-02-05 11:24:07
62872,5,2025-10-01 02:32:32
112675,4,2023-11-14 08:56:52
72175,5,2025-09-06 11:02:04
83564,4,2023-12-08 09:30:36
71350,4,2025-03-09 04:03:22
3594,2,2023-12-23 00:29:28
5511,2,2025-09-09 22:37:59
94648,5,2023-11-22 20:54:22
17048,2,2024-06-14 03:56:36
16036,2,2025-11-05 15:19:46
9852,4,2023-11-14 04:04:40
4481,1,2024-07-06 20:33:17
81453,3,2024-10-24 20:25:56
73425,4,2024-09-05 10:06:08
54357,2,2025-06-02 04:45:09
77578,5,2025-01-28 10:15:21
86748,2,2024-03-17 00:57:28
70772,4,2024-01-28 16:26:58
74169,5,2023-12-25 17:55:07
101809,4,2024-08-26 00:50:45
20904,5,2024-04-29 09:32:42
65152,2,2025-03-29 17:57:57
108314,1,2024-04-10 08:23:58
32978,2,2024-10-07 20:16:50
105588,3,2025-06-12 08:55:18
74369,3,2025-09-24 22:00:48
104492,4,2024-08-29 17:47:15
22765,5,2024-01-12 06:29:55
107143,1,2024-06-18 15:04:55
62114,5,2024-10-03 10:25:24
51420,3,2025-04-04 20:22:20
39377,1,2023-12-01 13:21:55
55983,1,2024-07-02 05:08:32
30731,2,2025-07-04 14:00:44
99647,2,2023-12-11 08:12:47
71029,5,2025-10-12 01:33:34
66396,1,2024-02-15 10:17:22
61736,1,2024-07-05 18:31:24
2541,3,2024-03-03 07:57:16
10300,1,2024-06-05 05:27:44
23436,5,2024-11-03 01:38:59
63920,3,2025-11-05 14:42:06
44365,1,2025-11-07 06:13:09
19670,1,2025-10-03 09:31:37
19286,2,2025-07-27 23:21:36
95765,1,2025-10-24 12:38:53
10784,4,2024-04-21 03:09:04
47298,3,2024-02-15 14:55:19
48048,3,2025-10-28 06:52:40
8759,4,2025-03-22 17:01:54
36101,5,2025-06-14 05:55:22
65312,5,2025-04-26 18:06:27
18021,1,2025-07-21 22:03:56
7282,3,2023-12-07 17:59:39
53188,4,2025-09-27 21:42:23
17251,4,2025-11-06 07:48:06
41883,1,2025-11-07 02:26:42
102226,1,2024-11-18 06:35:40
46598,2,2024-03-28 18:19:56
53183,5,2023-11-25 07:17:36
58631,3,2024-02-09 14:40:14
36147,2,2024-01-20 00:49:59
108166,1,2025-05-30 03:19:14
30122,4,2024-05-14 12:56:34
7262,4,2024-11-01 18:16:30
70066,3,2025-09-19 17:59:42
38320,5,2025-10-02 16:20:25
105515,2,2025-02-06 11:43:40
26433,1,2025-05-06 22:07:20
75087,3,2025-01-20 03:25:32
66544,4,2024-06-13 07:29:53
18581,2,2024-06-10 22:18:42
90282,5,2023-12-01 16:25:49
28334,4,2025-05-13 02:28:22
70112,1,2025-01-24 15:16:53
55869,1,2024-11-20 18:37:23
104284,1,2024-01-02 07:35:50
113303,3,2025-06-04 06:49:10
43985,4,2025-05-04 12:00:58
77912,2,2024-03-12 05:31:27
30032,2,2024-04-29 12:39:25
52604,4,2024-01-03 18:31:47
9893,3,2024-09-17 22:33:50
97194,5,2025-04-23 19:05:46
44859,5,2024-09-02 07:36:48
92235,1,2023-12-07 09:14:32
81391,4,2023-12-13 00:38:07
914,1,2024-12-04 12:32:45
47839,1,2024-10-15 02:03:10
94683,1,2025-08-20 04:38:01
74121,4,2024-11-09 21:12:28
65058,5,2024-09-29 12:02:47
111022,4,2024-03-29 02:33:51
87728,2,2023-11-24 11:15:15
3632,5,2025-02-04 03:29:58
16925,3,2025-10-11 04:48:03
9649,5,2023-12-18 08:44:56
17131,1,2025-04-07 03:59:57
15619,5,2024-01-02 02:29:49
20282,5,2025-07-03 21:02:12
94873,3,2025-09-24 20:43:50
16559,2,2024-06-19 06:49:11
29733,2,2025-05-18 13:25:43
74070,4,2024-06-19 20:43:13
110334,1,2025-05-25 12:37:29
108966,3,2024-11-20 08:17:57
75413,2,2024-04-19 14:28:38
98822,4,2025-07-29 01:09:54
76742,3,2024-06-08 18:26:39
66260,2,2023-12-03 02:59:24
77777,1,2025-04-18 12:46:09
45046,5,2024-06-12 09:38:54
82790,3,2025-09-21 11:00:07
42299,1,2024-04-08 05:46:35
10136,4,2024-05-14 13:14:06
110405,2,2025-05-02 20:22:43
105130,5,2024-10-27 03:01:25
84663,4,2025-08-04 13:59:35
10916,3,2023-11-15 16:13:31
78846,2,2025-04-02 04:10:34
2543,4,2023-12-18 10:24:55
43811,4,2025-09-22 15:30:38
39677,1,2025-01-24 14:55:59
103772,3,2025-08-24 00:44:44
24055,3,2025-09-09 19:30:20
73570,4,2024-10-17 07:18:38
108361,2,2025-01-21 07:22:47
76392,4,2025-05-13 03:46:54
20769,4,2024-11-27 14:42:57
17077,3,2025-07-21 07:10:33
78813,1,2024-05-11 23:45:47
67782,5,2025-05-22 23:04:48
31161,1,2025-09-03 04:16:40
23307,3,2025-06-12 21:35:18
85608,5,2023-12-20 21:32:06
103774,4,2024-06-23 16:58:01
95371,4,2024-08-22 22:00:05
30886,4,2024-01-21 20:05:41
92836,4,2025-02-20 16:20:38
62917,2,2024-08-25 10:48:58
115589,3,2024-11-02 13:09:25
38938,2,2025-08-12 15:07:21
83278,3,2024-11-15 03:28:36
25894,3,2025-01-10 03:48:30
112713,3,2024-03-20 11:07:12
81611,4,2024-08-30 02:06:39
68013,4,2025-04-08 17:07:11
21600,5,2025-10-14 15:03:39
113641,4,2024-08-28 12:55:04
47436,4,2025-05-31 05:13:27
14460,3,2025-01-15 03:44:02
53229,3,2025-01-07 04:31:44
29203,5,2024-03-06 07:51:56
113581,1,2024-07-20 06:23:30
109435,2,2025-06-07 04:55:42
80398,5,2025-03-24 17:34:52
6145,2,2024-08-09 12:29:35
35418,5,2024-09-25 06:57:42
84840,1,2024-03-28 06:48:05
83979,3,2025-02-06 19:49:58
16432,3,2024-09-21 05:36:29
61722,5,2024-08-29 04:31:57
113266,4,2024-11-11 06:26:15
6628,1,2024-08-10 00:35:54
94503,1,2025-07-02 03:39:27
74400,3,2024-06-28 07:33:20
1244,5,2024-03-07 19:58:59
8627,4,2025-08-07 14:12:05
91620,3,2025-04-19 15:09:14
63299,2,2025-06-19 23:50:40
62637,4,2025-10-05 00:03:39
16705,3,2024-12-02 06:14:53
115210,2,2025-04-22 00:03:41
53152,4,2025-01-08 08:31:13
91033,2,2024-09-25 22:19:28
16501,3,2024-08-20 00:55:03
34302,5,2024-10-14 11:35:01
20158,1,2024-01-20 07:21:47
28944,4,2025-02-23 20:49:33
102484,5,2024-05-28 19:53:48
30269,1,2025-10-01 09:15:11
78045,1,2024-02-29 01:43:28
94088,3,2024-07-29 15:49:07
108814,1,2025-11-01 09:54:50
13141,3,2024-08-18 17:58:12
19440,4,2025-03-29 12:13:29
31684,1,2024-11-10 13:07:11
93159,1,2024-10-29 06:50:22
98585,4,2025-06-21 13:56:57
24163,2,2025-01-05 23:32:14
51905,3,2025-09-13 13:01:00
8629,3,2025-04-25 14:18:52
64402,3,2024-03-20 18:13:49
55195,5,2025-10-05 05:52:25
103280,1,2023-12-17 08:55:32
115187,1,2024-08-06 22:20:35
83118,1,2024-12-11 11:00:10
68381,3,2025-10-27 10:13:45
16499,5,2025-09-11 22:05:08
104489,2,2025-03-13 15:54:59
28499,3,2024-03-05 19:50:17
80062,5,2025-02-21 06:12:11
96596,3,2024-08-05 12:42:59
58770,3,2025-01-06 18:09:53
21442,2,2025-03-19 14:14:10
75394,5,2025-08-21 09:44:57
83542,2,2025-06-14 15:51:56
109323,3,2024-03-16 23:51:13
80801,4,2025-09-05 05:30:54
89705,4,2025-07-26 13:24:39
90904,4,2025-02-01 18:18:22
103222,4,2024-03-01 12:45:59
104498,1,2025-08-09 04:03:25
46257,2,2025-07-21 13:01:47
113121,5,2024-04-22 00:31:46
2606,2,2025-08-15 17:09:11
21780,4,2025-05-05 14:21:42
100814,2,2024-09-17 00:24:14
97224,3,2024-01-16 15:42:30
60945,2,2025-08-14 17:59:53
52781,3,2024-10-04 14:10:51
1390,1,2025-09-28 05:46:05
94333,2,2024-02-09 01:29:40
18777,5,2024-12-07 14:22:10
73764,1,2025-01-09 16:44:07
75321,1,2023-12-16 18:26:08
92167,1,2024-12-21 17:21:59
56666,3,2024-02-02 19:09:31
110419,4,2025-02-03 03:20:19
53292,1,2023-11-17 07:13:17
113334,3,2024-05-30 00:10:23
39467,2,2025-11-09 00:20:30
59194,5,2025-01-14 17:00:21
64080,2,2025-04-13 09:37:53
110368,3,2024-03-21 02:10:01
41694,3,2025-06-10 17:07:06
86332,1,2024-05-08 07:25:48
93638,3,2025-04-28 10:47:04
23074,2,2025-05-18 10:39:19
16377,4,2025-07-18 00:08:43
81166,4,2024-07-31 06:53:04
78472,2,2024-11-28 02:52:37
94912,1,2024-02-12 23:28:22
96300,4,2024-07-23 23:25:26
58049,3,2025-06-04 14:39:41
106356,3,2025-08-24 20:48:33
74830,2,2025-07-25 03:26:09
81524,2,2024-08-30 03:07:47
40079,2,2025-01-13 03:45:47
89642,5,2025-11-10 21:30:22
52461,5,2024-09-15 22:29:55
2520,3,2024-12-24 11:35:01
41873,2,2025-04-07 09:15:12
96907,5,2025-08-11 13:53:43
113394,2,2024-09-14 06:13:07
103703,3,2024-05-02 07:41:18
22875,5,2025-02-04 08:19:22
61448,5,2024-08-12 21:31:11
90953,2,2025-06-18 13:40:36
43828,4,2024-09-26 01:32:36
25970,2,2025-05-01 09:26:23
108428,5,2025-06-19 22:05:51
12925,2,2024-02-04 19:50:14
32280,1,2024-05-07 13:23:39
63099,2,2025-03-25 15:06:54
36338,3,2025-03-28 07:06:33
32579,2,2024-10-31 12:37:34
6616,2,2024-03-14 02:22:53
30147,4,2025-08-23 05:17:56
40662,1,2025-05-06 03:55:59
110774,2,2025-10-09 12:16:44
19993,3,2025-06-21 06:47:01
99373,4,2024-04-08 10:38:52
33227,1,2025-05-23 10:52:19
83040,5,2023-11-14 15:00:48
70613,3,2025-10-07 22:02:56
25019,4,2025-07-22 13:33:55
20616,1,2024-12-10 00:40:09
31684,2,2025-07-27 11:46:27
45462,1,2024-02-05 21:27:17
42494,1,2024-12-02 19:09:09
52398,1,2024-03-05 06:53:00
16452,2,2025-10-25 12:27:54
107676,2,2024-01-09 05:55:51
42816,1,2025-05-06 22:28:22
107329,1,2024-07-09 06:31:04
63895,1,2024-05-20 00:00:05
47925,3,2025-06-23 05:02:41
42503,5,2024-09-24 14:31:27
112617,4,2024-07-06 09:34:33
7097,5,2025-08-16 03:20:23
34967,1,2024-04-24 16:29:32
35833,2,2025-01-08 02:53:45
19964,3,2025-03-23 21:43:03
44681,4,2024-01-28 04:25:02
40049,1,2025-08-07 19:10:34
10315,5,2024-04-10 12:31:18
81350,2,2023-12-02 10:04:39
48672,3,2023-11-26 18:15:49
112179,1,2023-12-08 07:35:58
17249,3,2024-06-30 21:42:57
30484,5,2024-02-16 04:54:45
104961,1,2024-04-23 00:17:24
63743,5,2024-04-06 09:51:47
9879,5,2025-08-18 00:32:18
11945,2,2025-07-08 22:51:15
107780,3,2025-04-25 16:59:45
2795,3,2024-01-08 13:42:12
93782,2,2024-01-05 05:16:44
95582,3,2024-05-29 00:15:05
80117,3,2024-10-30 16:57:52
99889,1,2024-02-14 13:20:40
80803,4,2024-10-06 21:00:49
